customer_id,country,industry,subscription_type,customer_segment,behavioral_segment,profitability_tier,churn_risk_level,customer_value_tier,signup_cohort
CUST_000284,UK,Technology,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000285,Brazil,Healthcare,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-03
CUST_000286,Germany,Retail,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000287,UK,Technology,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000288,Japan,Finance,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000289,USA,Finance,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000290,Germany,Technology,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-03
CUST_000291,Germany,Media,Premium,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000292,Germany,Finance,Basic,Lost,Growth Potential,Medium Profit,High,Silver,2022-03
CUST_000293,France,Manufacturing,Basic,At Risk,Growth Potential,High Profit,High,Silver,2022-03
CUST_000294,USA,Technology,Basic,At Risk,Engaged Regulars,High Profit,High,Silver,2022-03
CUST_000295,USA,Consulting,Basic,Promising,VIP Elite,High Profit,Low,Silver,2022-03
CUST_000296,USA,Education,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000297,USA,Energy,Basic,Loyal Customers,VIP Elite,High Profit,Low,Gold,2022-03
CUST_000298,Brazil,Finance,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-03
CUST_000299,France,Real Estate,Basic,Promising,VIP Elite,High Profit,Low,Gold,2022-03
CUST_000300,USA,Healthcare,Basic,Promising,VIP Elite,High Profit,Low,Gold,2022-04
CUST_000301,USA,Real Estate,Basic,Loyal Customers,VIP Elite,High Profit,Low,Gold,2022-04
CUST_000302,USA,Finance,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-04
CUST_000303,USA,Education,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000304,USA,Consulting,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-04
CUST_000305,Germany,Retail,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000306,USA,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000307,France,Energy,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-04
CUST_000308,Japan,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000309,USA,Finance,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-04
CUST_000310,Australia,Real Estate,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000311,USA,Retail,Basic,Hibernating,Growth Potential,Loss-Making,High,Bronze,2022-04
CUST_000312,UK,Media,Professional,At Risk,Growth Potential,High Profit,High,Gold,2022-04
CUST_000313,France,Manufacturing,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-04
CUST_000314,Germany,Manufacturing,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000315,USA,Consulting,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-04
CUST_000316,Canada,Education,Enterprise,At Risk,Growth Potential,High Profit,High,Platinum,2022-04
CUST_000317,Germany,Technology,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-04
CUST_000318,USA,Real Estate,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000319,Germany,Media,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-05
CUST_000320,USA,Manufacturing,Basic,Loyal Customers,VIP Elite,High Profit,Low,Gold,2022-05
CUST_000321,USA,Manufacturing,Basic,At Risk,Engaged Regulars,High Profit,High,Silver,2022-05
CUST_000322,USA,Retail,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-05
CUST_000323,USA,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000324,France,Real Estate,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000325,Australia,Consulting,Professional,At Risk,VIP Elite,High Profit,High,Platinum,2022-05
CUST_000326,USA,Energy,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000327,France,Energy,Professional,At Risk,Growth Potential,High Profit,High,Platinum,2022-05
CUST_000328,UK,Retail,Basic,At Risk,Growth Potential,High Profit,High,Silver,2022-05
CUST_000329,USA,Consulting,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-05
CUST_000330,France,Healthcare,Professional,At Risk,Engaged Regulars,High Profit,High,Platinum,2022-05
CUST_000331,UK,Energy,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000332,France,Healthcare,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-05
CUST_000333,USA,Healthcare,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-05
CUST_000334,USA,Energy,Basic,At Risk,VIP Elite,High Profit,High,Gold,2022-05
CUST_000335,USA,Retail,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-05
CUST_000336,USA,Finance,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000337,USA,Energy,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000338,UK,Retail,Premium,At Risk,VIP Elite,High Profit,High,Platinum,2022-05
CUST_000339,USA,Real Estate,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-05
CUST_000340,India,Energy,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-05
CUST_000341,Australia,Technology,Basic,Lost,Growth Potential,Low Profit,High,Bronze,2022-05
CUST_000342,USA,Energy,Professional,At Risk,Growth Potential,High Profit,High,Gold,2022-05
CUST_000343,Brazil,Consulting,Professional,Loyal Customers,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000344,France,Real Estate,Basic,At Risk,Engaged Regulars,High Profit,High,Gold,2022-06
CUST_000345,Australia,Manufacturing,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000346,UK,Media,Professional,At Risk,Growth Potential,Medium Profit,High,Silver,2022-06
CUST_000347,Germany,Technology,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000348,USA,Consulting,Professional,Champions,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000349,USA,Media,Professional,At Risk,VIP Elite,High Profit,High,Gold,2022-06
CUST_000350,USA,Healthcare,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000351,Germany,Technology,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000352,UK,Healthcare,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000353,USA,Real Estate,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000354,UK,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000355,USA,Finance,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000356,Australia,Media,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000357,Germany,Media,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000358,UK,Media,Enterprise,Hibernating,Growth Potential,Loss-Making,High,Gold,2022-06
CUST_000359,Japan,Energy,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000360,USA,Education,Professional,At Risk,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000361,India,Energy,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000362,USA,Finance,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000363,France,Retail,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000364,USA,Technology,Enterprise,At Risk,Growth Potential,High Profit,High,Platinum,2022-06
CUST_000365,USA,Real Estate,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-06
CUST_000366,USA,Energy,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000367,France,Media,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000368,UK,Retail,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-06
CUST_000369,UK,Finance,Enterprise,At Risk,Growth Potential,Medium Profit,High,Platinum,2022-06
CUST_000370,UK,Healthcare,Basic,Promising,VIP Elite,High Profit,Low,Silver,2022-06
CUST_000371,Germany,Media,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-07
CUST_000372,Canada,Technology,Professional,At Risk,VIP Elite,High Profit,High,Gold,2022-07
CUST_000373,USA,Healthcare,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000374,UK,Technology,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000375,Brazil,Technology,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000376,USA,Technology,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000377,France,Retail,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-07
CUST_000378,USA,Technology,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000379,France,Manufacturing,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000380,Brazil,Consulting,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000381,USA,Consulting,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-07
CUST_000382,USA,Education,Professional,At Risk,VIP Elite,High Profit,Low,Gold,2022-07
CUST_000383,USA,Finance,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000384,Australia,Energy,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000385,UK,Manufacturing,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000386,USA,Energy,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000387,USA,Finance,Basic,Loyal Customers,VIP Elite,High Profit,Low,Gold,2022-07
CUST_000388,Australia,Media,Basic,Hibernating,Growth Potential,Loss-Making,High,Bronze,2022-07
CUST_000389,USA,Technology,Professional,Hibernating,Growth Potential,Medium Profit,High,Gold,2022-07
CUST_000390,Canada,Media,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000391,Canada,Education,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-07
CUST_000392,USA,Media,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-08
CUST_000393,USA,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000394,France,Energy,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000395,Germany,Retail,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000396,USA,Finance,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000397,Germany,Technology,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000398,USA,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000399,India,Finance,Professional,At Risk,VIP Elite,High Profit,High,Platinum,2022-08
CUST_000400,Canada,Manufacturing,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000401,Canada,Healthcare,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-08
CUST_000402,France,Education,Professional,Champions,VIP Elite,High Profit,Low,Gold,2022-08
CUST_000403,UK,Retail,Professional,At Risk,Engaged Regulars,High Profit,High,Gold,2022-08
CUST_000404,India,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000405,Germany,Consulting,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-08
CUST_000406,Singapore,Healthcare,Enterprise,At Risk,Growth Potential,Medium Profit,High,Platinum,2022-08
CUST_000407,USA,Consulting,Enterprise,At Risk,VIP Elite,High Profit,High,Platinum,2022-08
CUST_000408,Japan,Energy,Professional,At Risk,Growth Potential,High Profit,High,Gold,2022-08
CUST_000409,France,Retail,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-08
CUST_000410,USA,Education,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-08
CUST_000411,Australia,Technology,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-08
CUST_000412,UK,Retail,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-08
CUST_000413,Germany,Healthcare,Enterprise,Hibernating,Growth Potential,Medium Profit,High,Platinum,2022-08
CUST_000414,UK,Real Estate,Basic,At Risk,Growth Potential,High Profit,High,Gold,2022-08
CUST_000415,Canada,Consulting,Professional,Hibernating,Growth Potential,Low Profit,High,Silver,2022-08
CUST_000416,USA,Media,Professional,Hibernating,Growth Potential,Low Profit,High,Silver,2022-08
CUST_000417,USA,Energy,Basic,Promising,VIP Elite,High Profit,Low,Gold,2022-08
CUST_000418,Germany,Manufacturing,Professional,At Risk,Growth Potential,High Profit,High,Gold,2022-08
CUST_000419,Brazil,Energy,Basic,Hibernating,Growth Potential,Loss-Making,High,Bronze,2022-08
CUST_000420,France,Manufacturing,Professional,At Risk,Growth Potential,Medium Profit,High,Silver,2022-08
CUST_000421,USA,Energy,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-08
CUST_000422,USA,Real Estate,Premium,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000423,USA,Real Estate,Professional,At Risk,VIP Elite,High Profit,High,Platinum,2022-09
CUST_000424,USA,Education,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000425,Germany,Education,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000426,USA,Technology,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000427,USA,Retail,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000428,USA,Technology,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000429,USA,Consulting,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000430,Germany,Media,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000431,Australia,Retail,Professional,At Risk,VIP Elite,High Profit,High,Platinum,2022-09
CUST_000432,Germany,Media,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000433,UK,Retail,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000434,USA,Education,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000435,Japan,Real Estate,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000436,UK,Real Estate,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000437,France,Education,Professional,At Risk,Engaged Regulars,High Profit,High,Gold,2022-09
CUST_000438,USA,Energy,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000439,Canada,Energy,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-09
CUST_000440,USA,Technology,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000441,USA,Healthcare,Professional,Hibernating,Growth Potential,Medium Profit,High,Gold,2022-09
CUST_000442,USA,Technology,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-09
CUST_000443,Australia,Media,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-09
CUST_000444,France,Retail,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-09
CUST_000445,USA,Finance,Basic,Promising,VIP Elite,High Profit,Low,Silver,2022-09
CUST_000446,Canada,Energy,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000447,Japan,Technology,Basic,Champions,VIP Elite,High Profit,Low,Gold,2022-10
CUST_000448,France,Consulting,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-10
CUST_000449,USA,Real Estate,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000450,USA,Energy,Basic,Lost,Growth Potential,Medium Profit,High,Silver,2022-10
CUST_000451,USA,Technology,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-10
CUST_000452,USA,Manufacturing,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000453,UK,Manufacturing,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000454,Australia,Media,Basic,Hibernating,Growth Potential,Low Profit,High,Silver,2022-10
CUST_000455,USA,Finance,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-10
CUST_000456,France,Healthcare,Basic,At Risk,Engaged Regulars,High Profit,High,Silver,2022-10
CUST_000457,France,Retail,Professional,Hibernating,Growth Potential,Low Profit,High,Silver,2022-10
CUST_000458,Germany,Energy,Professional,At Risk,Engaged Regulars,High Profit,High,Gold,2022-10
CUST_000459,USA,Education,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000460,Australia,Media,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-10
CUST_000461,Japan,Media,Professional,At Risk,VIP Elite,High Profit,High,Platinum,2022-10
CUST_000462,Brazil,Retail,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000463,UK,Retail,Basic,At Risk,VIP Elite,High Profit,Low,Gold,2022-10
CUST_000464,USA,Healthcare,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000465,France,Technology,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-10
CUST_000466,USA,Media,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000467,Singapore,Real Estate,Professional,At Risk,VIP Elite,High Profit,Low,Gold,2022-10
CUST_000468,USA,Technology,Basic,At Risk,Engaged Regulars,High Profit,High,Gold,2022-10
CUST_000469,USA,Healthcare,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000470,USA,Media,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000471,USA,Education,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000472,France,Healthcare,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000473,USA,Technology,Basic,At Risk,VIP Elite,High Profit,Low,Silver,2022-10
CUST_000474,USA,Consulting,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000475,Japan,Technology,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000476,France,Manufacturing,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000477,USA,Consulting,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000478,UK,Finance,Basic,Lost,Growth Potential,High Profit,High,Silver,2022-10
CUST_000479,Germany,Education,Basic,Promising,VIP Elite,High Profit,Low,Silver,2022-10
CUST_000480,USA,Retail,Professional,At Risk,VIP Elite,High Profit,Low,Platinum,2022-10
CUST_000481,USA,Media,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-11
CUST_000482,USA,Manufacturing,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-11
CUST_000483,USA,Retail,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-11
CUST_000484,Canada,Media,Basic,Lost,Growth Potential,High Profit,High,Silver,2022-11
CUST_000485,Germany,Energy,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-11
CUST_000486,France,Finance,Premium,At Risk,VIP Elite,High Profit,High,Platinum,2022-11
CUST_000487,Canada,Healthcare,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2022-11
CUST_000488,USA,Education,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-11
CUST_000489,France,Media,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2022-11
CUST_000490,Germany,Healthcare,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2022-11
CUST_000491,UK,Consulting,Enterprise,At Risk,VIP Elite,High Profit,High,Platinum,2022-11
